timestamp,day,phase,temperature_active1,temperature_active2,temperature_curing1,temperature_curing2,moisture_active1,moisture_active2,moisture_curing1,moisture_curing2,oxygen,co2,methane_ppm,aeration_on
2025-01-19 07:00:00,18,active,44.76,44.67,21.23,20.35,50.03,48.8,49.87,47.94,17.35,1.8,38.91,0
2025-01-19 08:00:00,18,active,44.74,43.43,22.0,20.83,51.57,50.14,49.09,48.48,17.98,1.79,35.72,0
2025-01-19 09:00:00,18,active,45.47,43.7,21.53,20.93,49.34,49.58,50.56,48.72,17.64,1.27,21.39,0
2025-01-19 10:00:00,18,active,46.31,45.21,21.76,21.59,51.14,49.96,50.05,47.9,17.49,1.35,21.24,0
2025-01-19 11:00:00,18,active,44.5,43.64,22.48,21.33,51.05,48.97,49.89,47.96,17.71,1.86,29.45,0
2025-01-19 12:00:00,18,active,45.32,44.83,23.05,22.79,50.52,49.37,50.24,47.57,18.22,0.94,53.73,1
2025-01-19 13:00:00,18,active,44.78,44.04,22.08,21.23,50.3,49.89,50.13,47.84,17.38,2.51,56.03,0
2025-01-19 14:00:00,18,active,45.47,44.36,21.91,20.05,50.5,50.05,49.83,48.81,17.12,1.97,24.34,0
2025-01-19 15:00:00,18,active,45.26,43.45,21.81,21.04,52.38,49.22,49.83,47.95,16.67,1.86,66.73,0
2025-01-19 16:00:00,18,active,45.64,44.81,22.35,22.31,50.05,48.03,49.37,47.31,16.75,1.82,77.18,0
2025-01-19 17:00:00,18,active,43.32,42.63,21.89,21.38,50.21,49.72,50.16,47.67,15.5,1.87,66.99,0
2025-01-19 18:00:00,18,active,44.64,43.49,22.47,22.1,50.56,49.44,50.06,47.89,15.85,0.95,92.36,1
2025-01-19 19:00:00,18,active,44.41,43.49,22.75,22.11,50.41,50.38,49.45,48.23,14.56,1.31,98.44,0
2025-01-19 20:00:00,18,active,44.94,43.99,22.29,20.82,51.67,48.92,50.28,47.48,13.76,1.83,122.87,0
2025-01-19 21:00:00,18,active,44.57,43.44,21.79,20.05,50.81,49.79,50.71,48.49,12.96,1.85,147.08,0
2025-01-19 22:00:00,18,active,44.62,43.12,22.36,21.14,50.5,48.61,49.33,48.21,13.27,1.4,158.37,0
2025-01-19 23:00:00,18,active,45.41,44.52,21.64,20.68,51.02,49.65,50.87,47.78,12.37,1.56,172.16,0
2025-01-20 00:00:00,19,active,46.14,44.55,21.1,19.9,50.74,49.24,50.58,48.18,13.06,0.69,233.32,1
2025-01-20 01:00:00,19,active,43.31,42.84,22.55,21.43,50.42,49.57,50.49,48.75,12.03,1.57,262.41,0
2025-01-20 02:00:00,19,active,44.81,43.43,22.94,22.45,50.33,49.38,49.9,47.49,12.06,1.71,281.55,0
2025-01-20 03:00:00,19,active,45.19,44.36,22.64,22.43,50.4,49.29,50.84,47.87,11.8,1.26,355.82,0
2025-01-20 04:00:00,19,active,45.0,43.68,21.8,20.33,50.39,50.31,49.85,48.28,11.16,1.57,405.02,0
2025-01-20 05:00:00,19,active,44.79,43.92,20.29,19.07,50.2,50.06,50.29,48.04,12.18,1.13,434.87,0
2025-01-20 06:00:00,19,active,44.19,43.07,21.61,20.78,50.39,49.35,49.71,47.45,13.49,1.12,511.09,1
2025-01-20 07:00:00,19,active,44.43,43.62,22.29,21.41,51.18,48.77,49.35,47.78,12.83,1.65,563.65,0
2025-01-20 08:00:00,19,active,45.43,44.09,21.78,20.04,49.64,48.82,50.3,48.61,13.74,1.69,636.67,0
2025-01-20 09:00:00,19,active,45.65,43.96,22.67,23.05,50.6,49.92,50.67,48.08,13.11,1.43,718.9,0
2025-01-20 10:00:00,19,active,45.06,43.92,21.57,21.06,50.79,49.29,49.33,47.75,14.7,1.67,783.3,0
2025-01-20 11:00:00,19,active,44.5,43.33,22.22,21.57,50.27,48.82,49.97,47.72,14.63,0.96,857.47,0
2025-01-20 12:00:00,19,active,45.06,43.43,22.09,20.52,50.28,48.83,49.65,47.62,15.72,0.69,926.56,1
2025-01-20 13:00:00,19,active,44.86,43.55,22.1,21.43,50.97,50.03,49.5,47.5,16.23,1.51,1012.64,0
2025-01-20 14:00:00,19,active,45.33,43.63,21.27,20.0,50.01,49.27,49.79,48.68,15.93,1.41,1087.08,0
2025-01-20 15:00:00,19,active,45.07,44.09,21.92,21.33,50.6,48.65,50.49,47.86,16.91,1.21,1164.43,0
2025-01-20 16:00:00,19,active,44.63,43.45,22.1,21.43,50.55,50.06,50.71,48.5,16.48,2.01,1235.9,0
2025-01-20 17:00:00,19,active,45.11,44.09,21.77,20.99,50.32,49.36,50.22,47.92,17.73,1.67,1279.97,0
2025-01-20 18:00:00,19,active,44.29,44.3,21.32,20.69,50.31,48.29,50.05,48.27,18.97,0.79,1346.88,1
2025-01-20 19:00:00,19,active,45.49,44.53,21.73,20.7,50.66,48.35,50.35,48.1,17.72,1.4,1378.23,0
2025-01-20 20:00:00,19,active,45.71,44.83,21.49,20.77,51.02,49.27,49.54,48.43,18.55,2.19,1451.4,0
2025-01-20 21:00:00,19,active,44.29,43.51,22.14,20.38,49.48,48.62,50.09,48.84,17.47,1.58,1460.49,0
2025-01-20 22:00:00,19,active,45.25,44.17,22.45,21.95,50.72,48.78,49.74,48.06,18.84,1.17,1503.87,0
2025-01-20 23:00:00,19,active,44.41,43.14,22.13,21.26,49.67,50.11,50.12,47.3,17.26,1.85,1498.6,0
2025-01-21 00:00:00,20,curing,0.64,-0.04,45.15,45.37,49.52,50.18,49.89,48.37,18.13,1.08,1522.62,1
2025-01-21 01:00:00,20,curing,1.09,0.46,44.69,43.94,50.15,50.07,48.89,47.93,17.22,1.07,1495.85,0
2025-01-21 02:00:00,20,curing,0.96,-1.2,44.69,42.95,50.13,49.26,50.77,48.0,16.14,1.95,1502.36,0
2025-01-21 03:00:00,20,curing,2.2,1.14,43.43,43.25,48.95,49.12,49.42,47.32,17.73,1.51,1478.45,0
2025-01-21 04:00:00,20,curing,1.92,0.74,44.26,43.17,50.95,48.26,50.35,47.95,17.66,1.91,1431.6,0
2025-01-21 05:00:00,20,curing,2.34,1.14,44.48,43.23,49.68,48.21,50.7,47.63,17.57,1.27,1407.54,0
2025-01-21 06:00:00,20,curing,2.93,2.37,43.59,42.78,50.34,48.96,50.01,49.06,17.89,1.85,1351.02,0
2025-01-21 07:00:00,20,curing,3.66,2.44,44.02,43.74,50.15,48.98,50.19,47.61,17.69,1.1,1273.57,0
2025-01-21 08:00:00,20,curing,4.06,3.36,42.74,42.72,50.25,49.44,49.95,48.22,18.88,1.13,1212.0,0
2025-01-21 09:00:00,20,curing,4.79,3.65,43.33,42.38,49.92,49.34,50.17,48.64,18.17,1.34,1166.26,0
2025-01-21 10:00:00,20,curing,4.98,3.79,43.03,42.32,50.03,49.12,49.8,48.31,18.58,1.25,1065.5,0
2025-01-21 11:00:00,20,curing,6.17,5.4,43.18,42.47,49.87,49.19,49.14,47.48,19.36,1.05,1018.52,0
2025-01-21 12:00:00,20,curing,6.8,5.56,42.84,41.78,49.6,48.95,49.75,47.57,20.62,0.43,934.37,1
2025-01-21 13:00:00,20,curing,6.47,5.39,43.71,42.7,50.46,49.57,48.96,48.56,18.34,1.14,841.17,0
2025-01-21 14:00:00,20,curing,6.61,5.16,40.82,39.96,49.86,48.1,50.02,47.21,19.12,1.18,768.15,0
2025-01-21 15:00:00,20,curing,8.08,6.78,41.51,40.69,49.95,49.93,49.87,47.84,19.53,1.28,710.72,0
2025-01-21 16:00:00,20,curing,8.86,7.88,41.72,41.35,49.38,49.08,50.26,48.41,19.42,1.27,638.2,0
2025-01-21 17:00:00,20,curing,8.54,7.72,41.93,40.36,49.32,47.9,49.41,46.94,18.45,1.74,567.76,0
2025-01-21 18:00:00,20,curing,8.58,7.27,41.39,40.78,49.78,48.85,49.1,47.36,18.7,1.13,517.73,0
2025-01-21 19:00:00,20,curing,9.8,8.15,41.2,40.55,48.81,49.7,49.85,47.27,18.92,1.63,457.08,0
2025-01-21 20:00:00,20,curing,10.65,10.41,40.57,40.33,50.5,48.29,49.52,47.46,19.1,1.62,383.63,0
2025-01-21 21:00:00,20,curing,9.65,8.41,40.51,39.56,49.39,48.95,49.5,48.03,18.93,1.66,333.99,0
2025-01-21 22:00:00,20,curing,11.05,9.73,40.58,39.63,49.41,48.57,49.18,47.21,17.94,1.39,290.6,0
2025-01-21 23:00:00,20,curing,11.18,10.31,41.61,40.85,49.28,49.48,49.26,47.37,18.61,1.18,251.14,0
2025-01-22 00:00:00,21,curing,11.5,10.24,40.27,39.24,49.63,48.72,49.96,48.24,19.61,0.21,215.48,1
2025-01-22 01:00:00,21,curing,12.4,11.36,41.89,40.85,49.84,48.19,49.56,48.18,18.61,1.69,196.63,0
2025-01-22 02:00:00,21,curing,12.0,11.25,40.88,39.81,49.94,48.81,49.69,47.47,18.02,1.4,140.76,0
2025-01-22 03:00:00,21,curing,13.41,12.45,40.03,38.96,49.09,48.81,50.52,47.17,17.27,1.22,152.03,0
2025-01-22 04:00:00,21,curing,13.84,13.03,40.42,39.2,48.8,48.57,50.15,47.01,17.55,0.92,124.86,0
2025-01-22 05:00:00,21,curing,14.05,13.24,40.35,39.31,49.37,48.15,49.61,47.78,17.33,1.54,94.49,0
2025-01-22 06:00:00,21,curing,13.95,12.99,39.07,37.96,49.35,47.62,50.1,47.63,16.5,1.55,93.7,0
2025-01-22 07:00:00,21,curing,14.13,13.04,38.69,37.6,48.96,48.42,49.17,47.94,16.27,1.42,77.88,0
2025-01-22 08:00:00,21,curing,14.69,13.7,40.08,38.74,50.12,47.45,49.08,47.7,16.83,0.96,57.74,0
2025-01-22 09:00:00,21,curing,14.94,13.63,38.7,38.28,48.75,47.89,49.59,47.74,16.9,1.54,68.67,0
2025-01-22 10:00:00,21,curing,16.44,15.6,39.45,38.77,48.81,48.43,49.68,46.81,16.21,1.54,45.16,0
2025-01-22 11:00:00,21,curing,16.37,15.24,39.2,38.37,49.88,49.01,49.56,47.89,16.08,0.89,39.63,0
2025-01-22 12:00:00,21,curing,16.16,15.38,37.86,36.62,49.06,48.88,50.38,46.61,16.56,0.73,41.79,1
2025-01-22 13:00:00,21,curing,16.37,15.73,38.86,38.31,49.16,47.28,48.81,48.28,15.52,1.6,25.13,0
2025-01-22 14:00:00,21,curing,16.75,15.77,38.66,37.76,48.74,48.89,49.85,46.81,15.74,1.32,42.79,0
2025-01-22 15:00:00,21,curing,17.26,16.67,38.86,38.01,48.49,47.05,49.65,47.31,15.7,1.01,41.12,0
2025-01-22 16:00:00,21,curing,17.78,16.9,38.04,37.27,48.77,48.4,49.78,46.93,15.23,1.8,16.01,0
2025-01-22 17:00:00,21,curing,18.53,18.18,38.13,37.28,48.17,48.32,49.16,48.11,14.28,0.95,33.04,0
2025-01-22 18:00:00,21,curing,18.28,17.55,37.93,37.52,49.59,48.77,48.96,47.4,15.13,1.45,37.12,0
2025-01-22 19:00:00,21,curing,18.94,18.03,37.46,36.34,49.31,48.32,49.24,47.78,14.48,1.59,23.01,0
2025-01-22 20:00:00,21,curing,19.45,19.0,38.25,37.18,50.25,48.83,49.27,47.73,14.24,1.43,35.32,0
2025-01-22 21:00:00,21,curing,20.11,18.95,37.76,37.01,49.05,47.82,48.67,46.9,14.74,0.52,36.52,0
2025-01-22 22:00:00,21,curing,19.88,19.48,37.89,37.0,48.75,48.09,49.61,47.01,15.62,1.12,24.15,0
2025-01-22 23:00:00,21,curing,20.08,19.26,37.14,36.55,49.65,48.67,48.87,46.79,14.44,1.19,33.14,0
2025-01-23 00:00:00,22,curing,20.51,19.73,37.39,36.96,48.72,47.81,48.54,46.96,16.12,0.24,33.77,1
2025-01-23 01:00:00,22,curing,21.1,20.16,36.18,35.92,49.61,47.78,49.44,47.71,15.27,1.63,19.35,0
2025-01-23 02:00:00,22,curing,21.49,20.59,36.19,35.77,48.7,48.13,49.24,47.58,15.8,1.21,17.02,0
2025-01-23 03:00:00,22,curing,21.84,20.73,36.85,35.94,47.9,47.14,48.58,47.66,15.1,1.72,39.83,0
2025-01-23 04:00:00,22,curing,22.13,20.84,36.08,35.21,48.75,47.91,48.96,46.89,15.51,1.35,13.42,0
2025-01-23 05:00:00,22,curing,22.89,21.24,35.85,34.9,48.74,47.42,48.87,46.82,15.22,0.43,34.89,0
2025-01-23 06:00:00,22,curing,22.54,21.87,35.98,35.64,49.22,48.89,48.76,47.86,15.52,0.83,18.64,0
2025-01-23 07:00:00,22,curing,22.92,21.89,34.95,34.06,48.62,48.75,48.57,47.46,16.21,1.71,26.89,0
2025-01-23 08:00:00,22,curing,23.62,22.66,35.68,34.54,49.01,48.4,49.11,47.39,16.6,0.67,21.08,0
2025-01-23 09:00:00,22,curing,23.5,22.07,35.7,34.48,48.99,49.27,49.37,47.2,15.58,1.54,14.63,0
2025-01-23 10:00:00,22,curing,23.45,22.75,35.14,34.64,48.3,48.06,48.83,47.53,15.74,1.41,26.06,0
2025-01-23 11:00:00,22,curing,24.27,22.83,34.59,33.44,48.14,47.7,49.52,47.82,16.53,1.68,26.37,0
2025-01-23 12:00:00,22,curing,24.55,23.23,35.89,34.03,48.34,48.11,49.22,47.07,18.41,0.69,13.97,1
2025-01-23 13:00:00,22,curing,24.78,23.57,35.08,34.56,47.79,48.07,49.74,46.94,16.85,1.15,24.54,0
2025-01-23 14:00:00,22,curing,24.82,24.35,34.2,33.54,48.78,47.7,49.22,46.49,17.82,1.36,15.69,0
2025-01-23 15:00:00,22,curing,24.51,24.51,34.28,33.78,49.09,48.06,48.8,47.05,17.52,1.27,22.72,0
2025-01-23 16:00:00,22,curing,25.06,24.32,33.62,33.21,48.5,47.11,49.18,46.65,17.55,1.38,10.15,0
2025-01-23 17:00:00,22,curing,26.07,24.74,33.41,32.82,48.29,47.22,49.09,46.38,18.25,0.82,11.52,0
2025-01-23 18:00:00,22,curing,26.3,25.4,33.18,32.54,47.95,47.96,48.38,47.26,18.19,1.3,36.28,0
2025-01-23 19:00:00,22,curing,25.97,25.45,33.58,32.8,49.0,47.03,48.58,47.25,18.45,1.84,31.22,0
2025-01-23 20:00:00,22,curing,26.58,26.1,34.07,32.96,49.23,48.42,49.26,47.16,17.62,1.23,18.69,0
2025-01-23 21:00:00,22,curing,27.11,25.55,34.09,32.44,47.3,47.99,48.6,46.33,18.67,1.17,23.88,0
2025-01-23 22:00:00,22,curing,27.39,26.37,33.52,31.94,49.77,47.35,49.32,46.67,18.76,1.33,21.71,0
2025-01-23 23:00:00,22,curing,26.96,26.11,33.95,33.3,49.45,48.36,48.26,46.84,20.14,1.54,20.93,0
2025-01-24 00:00:00,23,curing,27.42,25.63,33.59,33.11,48.21,47.82,48.99,48.07,19.84,0.08,35.51,1
2025-01-24 01:00:00,23,curing,27.32,26.59,32.58,31.8,48.49,48.65,48.7,47.31,19.01,0.84,23.61,0
2025-01-24 02:00:00,23,curing,26.87,25.94,32.6,31.5,48.57,47.52,48.38,47.53,19.44,1.37,14.94,0
2025-01-24 03:00:00,23,curing,27.57,26.3,33.03,32.49,48.69,47.3,48.6,47.02,19.42,1.21,5.48,0
2025-01-24 04:00:00,23,curing,26.39,25.85,33.09,32.28,48.22,47.87,48.53,46.5,19.21,1.16,5.38,0
2025-01-24 05:00:00,23,curing,26.9,26.18,33.16,32.36,48.65,46.97,49.77,48.01,19.42,1.17,36.4,0
2025-01-24 06:00:00,23,curing,26.94,25.25,31.79,30.84,48.77,48.18,49.2,47.15,18.09,0.66,24.98,0
2025-01-24 07:00:00,23,curing,26.63,25.05,31.37,30.1,49.81,47.77,48.65,47.16,18.73,0.93,29.68,0
2025-01-24 08:00:00,23,curing,26.58,25.84,33.22,32.02,48.31,45.58,49.62,47.42,18.48,1.24,26.13,0
2025-01-24 09:00:00,23,curing,25.55,25.58,31.94,31.29,47.95,47.48,48.82,46.89,18.64,1.47,14.37,0
2025-01-24 10:00:00,23,curing,26.1,25.14,32.44,32.3,48.9,47.6,48.68,47.12,17.79,1.17,15.19,0
2025-01-24 11:00:00,23,curing,26.04,24.49,31.83,31.74,48.27,46.73,49.19,46.3,18.61,1.34,18.34,0
2025-01-24 12:00:00,23,curing,25.9,25.1,30.98,30.11,48.36,47.26,48.9,47.03,19.02,0.47,0.0,1
2025-01-24 13:00:00,23,curing,25.29,25.45,32.25,31.63,48.3,47.22,48.67,46.28,18.23,0.91,2.84,0
2025-01-24 14:00:00,23,curing,25.48,24.46,31.65,30.82,48.02,46.21,48.38,46.15,17.82,0.75,14.68,0
2025-01-24 15:00:00,23,curing,25.17,24.32,32.03,31.29,47.94,47.54,48.56,47.09,17.77,1.39,10.24,0
2025-01-24 16:00:00,23,curing,25.7,24.06,31.46,30.83,47.91,47.33,48.42,46.36,17.86,0.87,16.31,0
2025-01-24 17:00:00,23,curing,24.96,24.31,30.53,30.1,47.72,46.94,48.16,46.6,16.9,0.77,24.46,0
2025-01-24 18:00:00,23,curing,24.99,24.02,30.88,29.63,47.89,47.08,48.38,46.82,16.38,0.98,39.16,0
2025-01-24 19:00:00,23,curing,24.84,23.45,31.27,31.19,49.2,47.33,48.31,46.76,16.76,0.49,33.09,0
2025-01-24 20:00:00,23,curing,24.7,23.57,30.3,29.45,48.06,47.94,48.05,47.49,16.28,0.78,11.6,0
2025-01-24 21:00:00,23,curing,25.14,23.94,30.61,29.43,47.62,47.54,48.19,46.76,16.32,0.74,10.15,0
2025-01-24 22:00:00,23,curing,24.94,23.19,30.98,31.11,47.48,47.09,49.0,47.09,15.93,1.44,24.19,0
2025-01-24 23:00:00,23,curing,24.5,23.47,29.65,28.49,48.74,47.01,49.06,47.18,15.09,0.99,17.79,0
2025-01-25 00:00:00,24,curing,24.16,23.58,29.95,29.14,47.66,46.91,48.63,45.98,16.41,0.34,21.99,1
2025-01-25 01:00:00,24,curing,24.0,23.37,30.1,29.02,48.09,47.77,48.17,46.02,15.32,1.23,21.07,0
2025-01-25 02:00:00,24,curing,23.45,22.48,30.37,30.05,46.96,47.39,48.29,46.93,15.61,1.23,25.42,0
2025-01-25 03:00:00,24,curing,23.9,23.06,29.72,27.85,46.74,46.85,48.55,46.46,15.65,1.52,0.56,0
2025-01-25 04:00:00,24,curing,23.85,22.43,29.28,28.63,48.08,47.94,48.96,46.17,15.81,1.09,21.56,0
2025-01-25 05:00:00,24,curing,23.58,22.04,29.8,28.37,46.93,47.6,48.19,47.1,15.26,1.3,3.26,0
2025-01-25 06:00:00,24,curing,23.23,22.61,29.09,28.92,48.02,46.6,47.92,46.89,15.86,0.8,29.03,0
2025-01-25 07:00:00,24,curing,23.74,21.91,29.49,29.53,48.37,47.4,48.02,46.47,15.7,0.85,15.63,0
2025-01-25 08:00:00,24,curing,23.5,22.2,29.34,28.89,47.36,47.18,48.38,46.97,14.86,1.11,12.88,0
2025-01-25 09:00:00,24,curing,23.2,22.52,28.94,27.83,47.53,47.28,48.63,45.29,14.85,0.87,26.52,0
2025-01-25 10:00:00,24,curing,23.5,22.2,29.35,29.02,47.54,47.46,49.07,46.61,14.57,1.07,27.57,0
2025-01-25 11:00:00,24,curing,22.98,21.87,29.39,29.47,47.37,46.81,47.49,47.12,15.03,0.88,20.14,0
2025-01-25 12:00:00,24,curing,23.33,22.07,28.02,27.33,47.52,46.69,48.08,46.95,15.96,0.39,29.06,1
2025-01-25 13:00:00,24,curing,22.62,21.69,28.82,27.87,47.48,46.32,48.43,46.62,15.37,1.02,8.35,0
2025-01-25 14:00:00,24,curing,22.6,21.79,28.36,28.15,47.58,47.14,47.74,47.2,16.01,0.86,24.12,0
2025-01-25 15:00:00,24,curing,22.26,21.78,28.17,26.84,47.72,46.89,48.07,46.89,16.3,1.01,25.46,0
2025-01-25 16:00:00,24,curing,22.59,21.02,28.25,27.33,47.97,45.88,47.52,46.4,15.79,0.97,17.54,0
2025-01-25 17:00:00,24,curing,22.06,21.7,28.68,27.86,47.92,46.92,48.14,46.66,15.31,1.2,28.35,0
2025-01-25 18:00:00,24,curing,22.21,21.05,27.9,27.15,47.66,47.11,48.72,46.92,15.97,1.24,27.96,0
2025-01-25 19:00:00,24,curing,22.04,21.02,27.69,27.34,47.16,46.96,49.1,46.78,16.2,0.67,36.95,0
2025-01-25 20:00:00,24,curing,21.78,21.05,27.11,26.26,47.88,46.67,47.96,46.26,15.88,1.37,16.58,0
2025-01-25 21:00:00,24,curing,22.66,20.91,27.54,26.3,48.03,47.26,48.21,44.98,16.31,0.96,10.52,0
2025-01-25 22:00:00,24,curing,22.33,20.86,27.51,26.15,47.63,46.47,48.85,47.54,16.93,0.87,13.9,0
2025-01-25 23:00:00,24,curing,21.93,21.16,26.92,26.06,47.31,45.9,48.63,46.32,16.58,1.11,24.33,0
2025-01-26 00:00:00,25,curing,22.26,20.81,27.13,26.52,48.75,47.67,48.5,45.38,17.58,0.44,23.58,1
2025-01-26 01:00:00,25,curing,22.11,21.14,27.41,27.0,46.19,45.89,48.49,45.94,17.12,0.83,21.84,0
2025-01-26 02:00:00,25,curing,21.87,21.22,27.75,27.21,47.82,46.91,48.1,46.58,17.52,0.94,9.73,0
2025-01-26 03:00:00,25,curing,22.55,20.82,26.8,25.46,47.58,47.77,47.72,45.48,18.14,0.62,18.76,0
2025-01-26 04:00:00,25,curing,22.25,20.9,27.83,27.27,48.29,46.41,48.0,46.65,17.5,1.19,31.3,0
2025-01-26 05:00:00,25,curing,22.19,21.15,27.23,26.16,48.47,47.41,48.53,46.32,18.31,1.07,27.96,0
2025-01-26 06:00:00,25,curing,22.16,20.99,27.05,26.78,47.76,46.53,48.14,47.08,18.22,1.05,11.68,0
2025-01-26 07:00:00,25,curing,22.21,21.18,26.8,25.89,47.1,46.49,48.48,45.96,18.53,0.9,24.4,0
2025-01-26 08:00:00,25,curing,22.23,20.98,26.45,25.54,47.67,45.57,48.44,46.41,18.61,1.02,14.85,0
2025-01-26 09:00:00,25,curing,22.08,20.9,25.98,24.96,46.66,47.0,48.23,47.09,18.29,0.43,21.33,0
2025-01-26 10:00:00,25,curing,22.07,20.93,26.15,25.75,47.35,46.21,48.34,46.72,17.72,0.97,13.58,0
2025-01-26 11:00:00,25,curing,22.05,21.09,26.11,25.27,46.84,47.02,47.37,46.1,18.44,1.54,14.9,0
2025-01-26 12:00:00,25,curing,21.56,21.35,26.05,26.36,47.55,46.03,47.79,46.24,20.04,0.0,14.06,1
2025-01-26 13:00:00,25,curing,21.96,20.49,26.63,26.31,46.23,46.61,48.27,46.37,19.0,1.09,16.94,0
2025-01-26 14:00:00,25,curing,22.37,20.85,26.76,25.5,47.03,46.6,47.81,45.39,19.11,0.06,10.95,0
2025-01-26 15:00:00,25,curing,22.47,20.88,25.92,25.11,47.32,47.29,47.47,46.52,18.92,0.96,28.77,0
2025-01-26 16:00:00,25,curing,22.07,20.76,26.05,25.67,47.05,46.97,47.97,46.51,19.02,0.69,17.99,0
2025-01-26 17:00:00,25,curing,21.77,20.85,25.1,24.62,46.96,45.77,47.43,45.9,18.8,1.06,26.57,0
2025-01-26 18:00:00,25,curing,22.31,21.35,24.34,23.79,46.71,47.0,48.46,45.91,19.42,0.43,20.45,0
2025-01-26 19:00:00,25,curing,21.77,21.3,25.18,24.49,46.98,46.35,48.2,46.31,18.25,0.65,18.78,0
2025-01-26 20:00:00,25,curing,21.7,20.82,25.25,23.84,47.94,45.99,47.85,46.82,18.44,0.67,6.18,0
2025-01-26 21:00:00,25,curing,21.59,20.56,25.73,24.33,46.74,46.11,48.17,45.88,18.24,0.92,7.61,0
2025-01-26 22:00:00,25,curing,21.4,21.12,26.13,25.66,46.31,46.94,47.72,46.02,18.41,1.07,17.02,0
2025-01-26 23:00:00,25,curing,22.57,21.14,24.95,23.91,46.44,45.39,48.52,45.93,18.61,0.76,7.61,0
2025-01-27 00:00:00,26,curing,22.02,20.64,25.37,24.59,46.76,46.03,47.52,46.16,19.88,0.01,26.16,1
2025-01-27 01:00:00,26,curing,21.16,21.06,25.17,24.64,47.39,45.65,48.48,46.45,18.42,0.83,15.06,0
2025-01-27 02:00:00,26,curing,21.76,21.12,24.62,23.07,46.82,46.29,47.86,45.64,18.2,1.26,10.08,0
2025-01-27 03:00:00,26,curing,21.5,21.19,24.83,23.28,47.4,46.1,47.92,45.06,18.19,0.81,17.23,0
2025-01-27 04:00:00,26,curing,22.26,20.85,24.5,23.93,47.73,45.55,47.5,46.0,17.83,1.14,22.87,0
2025-01-27 05:00:00,26,curing,21.81,21.15,24.99,23.96,46.4,46.08,47.66,46.81,17.61,0.83,17.24,0
2025-01-27 06:00:00,26,curing,21.78,20.95,23.58,22.65,47.02,46.08,48.06,45.66,16.65,0.84,38.81,0
2025-01-27 07:00:00,26,curing,22.19,21.25,22.85,22.52,46.7,45.97,47.75,46.44,16.55,0.74,30.83,0
2025-01-27 08:00:00,26,curing,22.48,21.07,23.98,23.08,47.38,46.22,47.63,46.15,16.84,0.91,19.46,0
2025-01-27 09:00:00,26,curing,21.77,21.18,24.28,23.46,47.3,46.84,48.68,45.52,16.43,0.57,13.12,0
2025-01-27 10:00:00,26,curing,21.98,21.0,24.24,23.56,47.02,46.11,47.3,46.17,16.06,0.7,5.83,0
2025-01-27 11:00:00,26,curing,21.71,20.92,23.33,21.85,46.14,46.13,47.47,45.69,16.45,0.82,24.43,0
2025-01-27 12:00:00,26,curing,22.27,21.07,23.79,23.69,46.56,46.45,47.14,45.8,16.64,0.04,29.96,1
2025-01-27 13:00:00,26,curing,22.07,21.25,23.1,22.47,46.69,45.92,46.8,45.85,15.81,1.16,18.51,0
2025-01-27 14:00:00,26,curing,22.03,20.89,23.67,22.66,46.67,45.91,47.78,45.42,15.5,0.82,12.39,0
2025-01-27 15:00:00,26,curing,21.75,21.1,22.86,22.52,46.34,45.67,47.81,45.89,15.0,1.05,18.77,0
2025-01-27 16:00:00,26,curing,22.44,21.72,22.6,21.43,46.82,45.61,47.25,46.73,15.98,1.38,12.8,0
2025-01-27 17:00:00,26,curing,21.91,20.8,23.51,22.44,46.91,45.55,47.06,46.15,14.51,0.91,18.84,0
2025-01-27 18:00:00,26,curing,22.34,20.6,22.32,21.03,46.82,46.06,47.88,46.63,14.6,0.71,24.95,0
2025-01-27 19:00:00,26,curing,22.36,20.71,22.11,21.22,46.16,44.54,47.23,45.42,14.87,0.65,17.26,0
2025-01-27 20:00:00,26,curing,21.65,20.91,23.15,22.05,46.37,45.64,48.45,47.24,15.56,1.53,24.53,0
2025-01-27 21:00:00,26,curing,21.94,21.0,22.71,22.02,45.9,46.0,48.26,46.2,15.53,0.37,28.84,0
2025-01-27 22:00:00,26,curing,22.07,20.33,21.41,20.34,46.13,46.48,47.78,46.06,14.73,0.94,9.47,0
2025-01-27 23:00:00,26,curing,21.67,20.41,23.06,22.37,46.88,46.72,47.44,45.58,15.29,0.77,10.08,0
2025-01-28 00:00:00,27,curing,21.96,21.23,21.76,21.14,46.38,44.92,47.82,45.38,16.0,0.46,20.53,1
2025-01-28 01:00:00,27,curing,22.09,20.58,22.06,21.42,46.39,45.42,46.76,45.89,14.77,0.95,0.0,0
2025-01-28 02:00:00,27,curing,21.5,21.2,22.14,21.49,47.08,45.73,47.88,46.55,15.4,0.82,29.3,0
2025-01-28 03:00:00,27,curing,21.9,21.36,23.11,22.34,46.11,44.74,48.24,45.98,15.4,0.57,16.09,0
2025-01-28 04:00:00,27,curing,22.09,20.08,22.02,20.89,46.43,45.33,46.73,47.05,15.28,0.53,20.91,0
2025-01-28 05:00:00,27,curing,21.86,21.16,22.48,20.89,45.56,45.81,47.3,45.64,15.97,0.74,26.7,0
2025-01-28 06:00:00,27,curing,21.82,21.01,21.96,21.3,46.9,45.56,47.83,45.06,16.2,0.52,1.62,0
2025-01-28 07:00:00,27,curing,21.58,20.9,22.29,20.93,46.26,44.6,47.44,45.55,15.61,1.22,30.86,0
