timestamp,hour,phase,temperature_active1,temperature_active2,temperature_active3,temperature_active4,temperature_curing1,temperature_curing2,moisture_active1,moisture_active2,moisture_curing1,moisture_curing2,oxygen,co2,methane,methane_ppm,aeration_on
2025-01-16 07:00:00,367,curing,56.01,57.46,55.5,56.4,26.95,28.06,53.78,56.19,39.72,40.51,8.54,0.16,0.0,0.0,0
2025-01-16 08:00:00,368,curing,56.2,57.47,55.9,56.63,27.0,28.12,53.62,56.32,39.79,40.53,8.59,0.16,0.0,0.0,0
2025-01-16 09:00:00,369,curing,56.31,57.64,55.78,56.56,26.92,28.08,53.69,56.34,39.94,40.48,8.65,0.16,0.0,0.0,0
2025-01-16 10:00:00,370,curing,56.16,57.11,55.95,56.86,26.92,27.91,53.97,56.25,39.76,40.57,8.69,0.16,0.0,0.0,0
2025-01-16 11:00:00,371,curing,56.4,57.1,55.73,56.72,26.94,28.08,53.75,56.18,39.75,40.64,8.73,0.16,0.0,0.0,0
2025-01-16 12:00:00,372,curing,56.31,57.51,55.49,56.71,26.98,28.02,53.81,56.28,39.86,40.63,9.56,0.0,0.0,0.0,1
2025-01-16 13:00:00,373,curing,56.31,57.46,55.91,56.53,26.85,28.07,53.9,56.23,39.87,40.68,8.78,0.16,0.0,0.0,0
2025-01-16 14:00:00,374,curing,56.26,57.49,55.68,56.64,26.97,28.05,53.97,56.23,39.72,40.69,8.8,0.16,0.0,0.0,0
2025-01-16 15:00:00,375,curing,56.58,57.38,55.8,56.73,26.93,28.04,53.82,56.21,39.76,40.4,8.8,0.16,0.0,0.0,0
2025-01-16 16:00:00,376,curing,56.12,57.58,55.63,56.79,26.87,28.04,53.8,56.33,39.75,40.47,8.8,0.16,0.0,0.0,0
2025-01-16 17:00:00,377,curing,55.8,57.63,56.03,56.65,26.82,28.05,53.85,56.27,39.79,40.42,8.78,0.16,0.0,0.0,0
2025-01-16 18:00:00,378,curing,56.45,57.55,55.59,56.86,26.92,28.12,53.79,56.34,39.86,40.61,8.76,0.16,0.0,0.0,0
2025-01-16 19:00:00,379,curing,56.08,57.41,55.68,56.67,27.01,28.05,53.79,56.37,39.72,40.51,8.73,0.16,0.0,0.0,0
2025-01-16 20:00:00,380,curing,56.18,57.08,55.76,56.81,27.02,28.11,53.87,56.29,39.86,40.52,8.69,0.16,0.0,0.0,0
2025-01-16 21:00:00,381,curing,56.39,57.6,55.55,56.58,26.95,28.1,53.86,56.21,39.79,40.54,8.65,0.16,0.0,0.0,0
2025-01-16 22:00:00,382,curing,55.87,57.68,55.8,56.34,27.03,28.09,54.02,56.34,39.95,40.59,8.59,0.16,0.0,0.0,0
2025-01-16 23:00:00,383,curing,55.94,57.58,56.03,56.71,26.93,27.95,53.88,56.29,39.81,40.44,8.54,0.16,0.0,0.0,0
2025-01-17 00:00:00,384,curing,53.17,54.14,52.73,53.66,26.71,27.77,53.49,56.32,39.52,40.36,9.27,0.0,0.0,0.0,1
2025-01-17 01:00:00,385,curing,53.31,54.43,52.88,53.63,26.64,27.68,53.3,56.12,39.57,40.46,8.4,0.16,0.0,0.0,0
2025-01-17 02:00:00,386,curing,53.53,54.46,52.32,53.6,26.63,27.75,53.44,56.15,39.51,40.55,8.33,0.16,0.0,0.0,0
2025-01-17 03:00:00,387,curing,53.55,54.59,52.81,53.47,26.63,27.66,53.33,56.12,39.4,40.46,8.25,0.16,0.0,0.0,0
2025-01-17 04:00:00,388,curing,53.5,54.14,52.76,53.39,26.55,27.65,53.42,56.09,39.51,40.4,8.17,0.16,0.0,0.0,0
2025-01-17 05:00:00,389,curing,53.2,54.26,52.67,53.63,26.73,27.82,53.45,56.07,39.51,40.29,8.08,0.16,0.0,0.0,0
2025-01-17 06:00:00,390,curing,53.04,54.44,53.0,53.61,26.63,27.66,53.39,56.12,39.41,40.53,8.0,0.16,0.0,0.0,0
2025-01-17 07:00:00,391,curing,53.46,54.31,52.75,53.43,26.62,27.77,53.6,56.14,39.53,40.4,8.0,0.16,0.0,0.0,0
2025-01-17 08:00:00,392,curing,53.37,54.1,52.78,53.73,26.6,27.72,53.51,56.19,39.38,40.37,8.0,0.16,0.0,0.0,0
2025-01-17 09:00:00,393,curing,53.53,54.38,52.75,53.37,26.65,27.69,53.49,56.12,39.5,40.32,8.0,0.16,0.0,0.0,0
2025-01-17 10:00:00,394,curing,53.58,54.41,52.47,53.43,26.76,27.71,53.46,56.05,39.55,40.35,8.0,0.16,0.0,0.0,0
2025-01-17 11:00:00,395,curing,53.48,54.32,52.61,53.82,26.77,27.64,53.54,56.07,39.54,40.38,8.0,0.16,0.0,0.0,0
2025-01-17 12:00:00,396,curing,53.59,54.34,52.98,53.68,26.57,27.71,53.27,55.98,39.5,40.44,8.33,0.0,0.0,0.0,1
2025-01-17 13:00:00,397,curing,53.49,54.26,52.44,53.47,26.64,27.65,53.51,56.24,39.52,40.36,8.0,0.16,0.0,0.0,0
2025-01-17 14:00:00,398,curing,53.55,54.57,52.68,53.58,26.61,27.69,53.3,56.05,39.47,40.47,8.0,0.16,0.0,0.0,0
2025-01-17 15:00:00,399,curing,53.33,54.14,52.74,53.56,26.71,27.76,53.34,56.18,39.53,40.44,8.0,0.16,0.0,0.0,0
2025-01-17 16:00:00,400,curing,53.42,54.2,53.12,53.04,26.68,27.72,53.44,56.12,39.53,40.63,8.0,0.16,0.0,0.0,0
2025-01-17 17:00:00,401,curing,53.49,54.31,52.95,53.37,26.63,27.63,53.5,56.12,39.46,40.32,8.0,0.16,0.0,0.0,0
2025-01-17 18:00:00,402,curing,53.6,54.46,52.71,53.52,26.67,27.75,53.29,56.08,39.55,40.47,8.0,0.16,0.0,0.0,0
2025-01-17 19:00:00,403,curing,53.38,54.03,53.04,53.47,26.64,27.71,53.35,56.02,39.55,40.47,8.0,0.16,0.0,0.0,0
2025-01-17 20:00:00,404,curing,53.54,54.07,52.68,53.57,26.75,27.68,53.4,56.01,39.52,40.38,8.0,0.16,0.0,0.0,0
2025-01-17 21:00:00,405,curing,53.4,53.93,52.99,53.73,26.69,27.75,53.37,56.25,39.71,40.46,8.0,0.16,0.0,0.0,0
2025-01-17 22:00:00,406,curing,53.43,54.31,52.57,53.47,26.7,27.7,53.46,56.1,39.52,40.52,8.0,0.16,0.0,0.0,0
2025-01-17 23:00:00,407,curing,53.6,54.1,53.0,53.34,26.52,27.65,53.69,56.19,39.51,40.46,8.0,0.16,0.0,0.0,0
2025-01-18 00:00:00,408,curing,49.78,51.58,50.06,50.59,26.39,27.47,53.02,56.02,39.25,40.46,8.04,0.0,0.0,0.0,1
2025-01-18 01:00:00,409,curing,49.91,51.77,49.95,50.47,26.51,27.37,52.92,55.86,39.21,40.19,8.0,0.16,0.0,0.0,0
2025-01-18 02:00:00,410,curing,49.87,51.54,50.09,50.5,26.47,27.36,52.87,55.94,39.33,40.29,8.0,0.16,0.0,0.0,0
2025-01-18 03:00:00,411,curing,49.72,51.7,50.18,50.48,26.3,27.35,52.95,55.9,39.23,40.47,8.0,0.15,0.0,0.0,0
2025-01-18 04:00:00,412,curing,50.02,51.6,50.04,50.93,26.38,27.43,52.9,55.8,39.24,40.43,8.0,0.15,0.0,0.0,0
2025-01-18 05:00:00,413,curing,50.27,51.78,50.23,50.13,26.33,27.34,53.02,55.88,39.24,40.4,8.0,0.15,0.0,0.0,0
2025-01-18 06:00:00,414,curing,50.09,51.74,50.03,50.46,26.49,27.28,53.02,55.95,39.21,40.45,8.0,0.16,0.0,0.0,0
2025-01-18 07:00:00,415,curing,50.17,51.53,50.24,50.53,26.41,27.33,52.94,55.86,39.15,40.21,8.0,0.16,0.0,0.0,0
2025-01-18 08:00:00,416,curing,50.33,51.62,50.21,50.39,26.35,27.44,53.15,55.87,39.24,40.42,8.0,0.16,0.0,0.0,0
2025-01-18 09:00:00,417,curing,50.37,51.84,50.12,50.69,26.4,27.41,52.92,55.88,39.34,40.44,8.0,0.15,0.0,0.0,0
2025-01-18 10:00:00,418,curing,50.13,51.72,50.05,50.67,26.26,27.35,52.97,56.08,39.29,40.3,8.0,0.15,0.0,0.0,0
2025-01-18 11:00:00,419,curing,50.38,51.4,50.16,50.52,26.34,27.44,53.04,55.74,39.39,40.56,8.0,0.15,0.0,0.0,0
2025-01-18 12:00:00,420,curing,50.15,51.77,50.23,50.48,26.4,27.41,53.06,55.94,39.33,40.37,8.8,0.0,0.0,0.0,1
2025-01-18 13:00:00,421,curing,49.99,51.46,50.5,50.51,26.44,27.35,53.09,55.88,39.32,40.18,8.08,0.15,0.0,0.0,0
2025-01-18 14:00:00,422,curing,50.03,51.91,50.3,50.51,26.29,27.36,53.02,55.84,39.42,40.38,8.17,0.15,0.0,0.0,0
2025-01-18 15:00:00,423,curing,49.87,51.84,50.3,50.52,26.37,27.39,53.07,55.88,39.27,40.3,8.25,0.16,0.0,0.0,0
2025-01-18 16:00:00,424,curing,49.98,51.71,50.68,50.5,26.45,27.32,52.92,55.96,39.28,40.45,8.33,0.16,0.0,0.0,0
2025-01-18 17:00:00,425,curing,50.07,51.68,50.22,50.57,26.32,27.37,53.06,55.96,39.28,40.4,8.4,0.15,0.0,0.0,0
2025-01-18 18:00:00,426,curing,50.28,51.62,50.22,50.66,26.41,27.38,53.06,55.92,39.39,40.31,8.47,0.15,0.0,0.0,0
2025-01-18 19:00:00,427,curing,50.44,51.78,50.26,50.31,26.4,27.28,53.11,56.0,39.28,40.47,8.54,0.16,0.0,0.0,0
2025-01-18 20:00:00,428,curing,49.89,51.59,49.95,50.34,26.49,27.36,52.84,56.01,39.23,40.43,8.59,0.15,0.0,0.0,0
2025-01-18 21:00:00,429,curing,50.21,51.7,50.05,50.22,26.38,27.35,52.9,55.97,39.32,40.29,8.65,0.15,0.0,0.0,0
2025-01-18 22:00:00,430,curing,49.95,51.81,50.04,50.68,26.39,27.42,53.05,55.85,39.22,40.34,8.69,0.16,0.0,0.0,0
2025-01-18 23:00:00,431,curing,50.22,51.55,50.25,50.57,26.44,27.27,52.75,55.94,39.32,40.4,8.73,0.15,0.0,0.0,0
2025-01-19 00:00:00,432,curing,47.7,49.01,47.51,48.51,26.04,27.01,52.85,55.54,39.02,40.16,9.56,0.0,0.0,0.0,1
2025-01-19 01:00:00,433,curing,47.4,48.91,47.57,48.16,26.1,27.01,52.9,55.42,38.98,40.17,8.78,0.15,0.0,0.0,0
2025-01-19 02:00:00,434,curing,47.89,48.93,47.74,48.73,26.09,27.08,52.76,55.36,39.03,40.19,8.8,0.15,0.0,0.0,0
2025-01-19 03:00:00,435,curing,47.61,48.79,47.7,48.31,26.1,27.03,52.77,55.32,38.88,40.11,8.8,0.15,0.0,0.0,0
2025-01-19 04:00:00,436,curing,47.63,49.26,47.51,48.45,26.16,27.13,52.72,55.5,39.0,40.02,8.8,0.15,0.0,0.0,0
2025-01-19 05:00:00,437,curing,47.53,49.45,47.42,48.57,26.14,27.07,52.76,55.52,38.95,40.21,8.78,0.15,0.0,0.0,0
2025-01-19 06:00:00,438,curing,47.61,49.39,47.75,48.24,26.07,27.01,52.77,55.39,39.2,40.04,8.76,0.15,0.0,0.0,0
2025-01-19 07:00:00,439,curing,47.8,48.83,47.68,48.32,26.12,27.05,52.75,55.58,39.0,40.11,8.73,0.15,0.0,0.0,0
2025-01-19 08:00:00,440,curing,47.69,49.26,47.26,48.45,26.19,27.01,52.75,55.51,38.95,40.05,8.69,0.15,0.0,0.0,0
2025-01-19 09:00:00,441,curing,47.78,49.38,47.49,48.93,26.07,27.08,52.79,55.61,38.89,40.06,8.65,0.15,0.0,0.0,0
2025-01-19 10:00:00,442,curing,47.79,49.04,47.57,48.47,26.12,26.96,52.79,55.53,39.09,40.22,8.59,0.15,0.0,0.0,0
2025-01-19 11:00:00,443,curing,47.96,49.14,47.68,48.7,26.1,26.99,52.97,55.4,38.96,40.17,8.54,0.15,0.0,0.0,0
2025-01-19 12:00:00,444,curing,47.66,48.76,47.71,48.63,26.11,27.06,52.78,55.53,38.93,40.17,9.27,0.0,0.0,0.0,1
2025-01-19 13:00:00,445,curing,47.46,49.17,47.59,48.48,26.02,27.1,52.84,55.55,39.01,40.09,8.4,0.15,0.0,0.0,0
2025-01-19 14:00:00,446,curing,47.91,48.93,47.65,48.24,26.19,26.91,52.76,55.45,39.04,40.14,8.33,0.15,0.0,0.0,0
2025-01-19 15:00:00,447,curing,47.66,49.16,47.55,48.6,26.07,27.11,52.76,55.37,39.04,40.22,8.25,0.15,0.0,0.0,0
2025-01-19 16:00:00,448,curing,47.92,48.84,47.42,48.15,26.17,27.03,52.66,55.5,38.99,40.19,8.17,0.15,0.0,0.0,0
2025-01-19 17:00:00,449,curing,47.79,49.23,47.5,48.7,26.08,26.93,52.67,55.41,39.0,40.26,8.08,0.15,0.0,0.0,0
2025-01-19 18:00:00,450,curing,47.7,49.31,47.55,48.45,26.08,26.87,52.71,55.59,39.01,40.27,8.0,0.15,0.0,0.0,0
2025-01-19 19:00:00,451,curing,47.78,48.98,47.54,47.94,26.18,26.95,52.83,55.46,39.01,40.17,8.0,0.15,0.0,0.0,0
2025-01-19 20:00:00,452,curing,48.07,48.92,47.21,48.35,26.16,27.03,52.9,55.64,39.02,40.05,8.0,0.15,0.0,0.0,0
2025-01-19 21:00:00,453,curing,48.09,48.73,47.47,48.53,26.12,27.03,52.66,55.31,39.07,40.13,8.0,0.15,0.0,0.0,0
2025-01-19 22:00:00,454,curing,47.73,49.08,47.55,48.37,26.15,27.07,52.76,55.51,38.99,40.18,8.0,0.15,0.0,0.0,0
2025-01-19 23:00:00,455,curing,47.75,49.02,47.49,48.54,26.1,27.0,52.69,55.62,38.93,40.13,8.0,0.15,0.0,0.0,0
2025-01-20 00:00:00,456,curing,45.81,46.34,44.91,45.47,25.79,26.65,52.62,55.01,38.6,39.8,8.33,0.0,0.0,0.0,1
2025-01-20 01:00:00,457,curing,45.47,46.7,45.04,45.39,25.76,26.69,52.73,55.07,38.67,39.89,8.0,0.15,0.0,0.0,0
2025-01-20 02:00:00,458,curing,45.68,46.54,44.76,45.61,25.84,26.71,52.6,55.05,38.48,40.07,8.0,0.15,0.0,0.0,0
2025-01-20 03:00:00,459,curing,45.61,46.42,44.66,45.63,25.75,26.72,52.63,55.03,38.48,39.85,8.0,0.15,0.0,0.0,0
2025-01-20 04:00:00,460,curing,45.68,46.52,44.89,45.56,25.87,26.67,52.76,55.11,38.68,39.89,8.0,0.15,0.0,0.0,0
2025-01-20 05:00:00,461,curing,45.47,46.81,45.09,45.84,25.77,26.76,52.68,54.97,38.72,39.78,8.0,0.15,0.0,0.0,0
2025-01-20 06:00:00,462,curing,45.34,46.73,45.25,45.47,25.79,26.68,52.57,55.08,38.52,39.98,8.0,0.15,0.0,0.0,0
2025-01-20 07:00:00,463,curing,45.25,46.59,45.09,45.68,25.83,26.66,52.65,55.13,38.62,39.95,8.0,0.15,0.0,0.0,0
2025-01-20 08:00:00,464,curing,45.42,46.73,44.69,45.63,25.79,26.68,52.57,55.07,38.58,39.95,8.0,0.15,0.0,0.0,0
2025-01-20 09:00:00,465,curing,45.54,46.41,44.91,45.34,25.77,26.77,52.67,55.0,38.59,39.99,8.0,0.15,0.0,0.0,0
2025-01-20 10:00:00,466,curing,45.57,46.62,45.0,45.38,25.79,26.7,52.68,55.18,38.63,39.85,8.0,0.15,0.0,0.0,0
2025-01-20 11:00:00,467,curing,45.96,46.64,44.98,45.62,25.84,26.67,52.52,55.15,38.51,39.86,8.0,0.15,0.0,0.0,0
2025-01-20 12:00:00,468,curing,45.82,46.53,45.05,45.97,25.75,26.76,52.65,55.0,38.53,40.02,8.04,0.0,0.0,0.0,1
2025-01-20 13:00:00,469,curing,45.45,46.7,44.79,45.72,25.78,26.83,52.63,54.97,38.59,39.93,8.0,0.15,0.0,0.0,0
2025-01-20 14:00:00,470,curing,45.68,46.48,44.96,45.31,25.79,26.72,52.69,55.0,38.6,39.71,8.0,0.15,0.0,0.0,0
2025-01-20 15:00:00,471,curing,45.55,46.71,45.03,45.06,25.84,26.78,52.71,55.14,38.53,39.92,8.0,0.15,0.0,0.0,0
2025-01-20 16:00:00,472,curing,45.57,46.72,45.1,45.75,25.79,26.77,52.68,55.11,38.67,39.84,8.0,0.15,0.0,0.0,0
2025-01-20 17:00:00,473,curing,45.65,46.09,44.81,45.6,25.89,26.68,52.61,55.16,38.58,39.96,8.0,0.15,0.0,0.0,0
2025-01-20 18:00:00,474,curing,45.73,46.83,44.89,45.82,25.78,26.71,52.72,55.06,38.58,39.92,8.0,0.15,0.0,0.0,0
2025-01-20 19:00:00,475,curing,45.56,46.06,44.47,45.46,25.78,26.64,52.56,55.01,38.63,39.75,8.0,0.15,0.0,0.0,0
2025-01-20 20:00:00,476,curing,45.81,46.51,44.84,45.68,25.78,26.7,52.53,55.17,38.6,39.91,8.0,0.15,0.0,0.0,0
2025-01-20 21:00:00,477,curing,45.42,46.8,44.86,45.77,25.72,26.68,52.36,55.04,38.67,39.9,8.0,0.15,0.0,0.0,0
2025-01-20 22:00:00,478,curing,45.62,46.56,44.77,45.54,25.73,26.69,52.63,55.1,38.54,39.91,8.0,0.15,0.0,0.0,0
2025-01-20 23:00:00,479,curing,46.08,46.35,44.98,45.54,25.76,26.67,52.57,54.95,38.51,39.93,8.0,0.15,0.0,0.0,0
2025-01-21 00:00:00,480,curing,42.97,44.37,42.83,43.76,25.53,26.37,52.5,54.63,38.21,39.7,8.8,0.0,0.0,0.0,1
2025-01-21 01:00:00,481,curing,43.19,44.76,42.43,43.85,25.47,26.42,52.3,54.77,38.24,39.61,8.08,0.15,0.0,0.0,0
2025-01-21 02:00:00,482,curing,42.95,44.22,42.87,43.75,25.44,26.38,52.41,54.62,38.14,39.58,8.17,0.15,0.0,0.0,0
2025-01-21 03:00:00,483,curing,43.04,44.78,42.67,43.93,25.53,26.29,52.51,54.75,38.13,39.67,8.25,0.15,0.0,0.0,0
2025-01-21 04:00:00,484,curing,42.92,44.56,42.92,43.67,25.55,26.35,52.38,54.48,38.25,39.75,8.33,0.15,0.0,0.0,0
2025-01-21 05:00:00,485,curing,42.9,44.36,42.61,43.51,25.54,26.31,52.5,54.63,38.18,39.65,8.4,0.15,0.0,0.0,0
2025-01-21 06:00:00,486,curing,42.79,44.47,42.84,44.1,25.42,26.4,52.42,54.67,38.12,39.6,8.47,0.15,0.0,0.0,0
2025-01-21 07:00:00,487,curing,43.01,44.39,42.78,43.64,25.44,26.42,52.47,54.83,38.3,39.61,8.54,0.15,0.0,0.0,0
2025-01-21 08:00:00,488,curing,42.78,44.73,42.89,43.65,25.57,26.4,52.52,54.58,38.19,39.6,8.59,0.15,0.0,0.0,0
2025-01-21 09:00:00,489,curing,43.05,44.7,42.86,43.74,25.48,26.35,52.55,54.74,38.32,39.58,8.65,0.15,0.0,0.0,0
2025-01-21 10:00:00,490,curing,43.13,44.26,42.79,43.76,25.45,26.4,52.48,54.77,38.23,39.75,8.69,0.15,0.0,0.0,0
2025-01-21 11:00:00,491,curing,43.0,44.5,42.56,43.68,25.51,26.36,52.4,54.62,38.25,39.52,8.73,0.15,0.0,0.0,0
2025-01-21 12:00:00,492,curing,42.88,44.41,42.57,43.75,25.52,26.33,52.43,54.65,38.22,39.67,9.56,0.0,0.0,0.0,1
2025-01-21 13:00:00,493,curing,43.01,44.81,42.73,43.74,25.44,26.43,52.52,54.69,38.04,39.57,8.78,0.15,0.0,0.0,0
2025-01-21 14:00:00,494,curing,42.88,44.33,42.83,43.78,25.48,26.43,52.38,54.55,38.15,39.46,8.8,0.15,0.0,0.0,0
2025-01-21 15:00:00,495,curing,43.1,44.86,42.73,43.33,25.52,26.44,52.45,54.64,38.22,39.57,8.8,0.15,0.0,0.0,0
2025-01-21 16:00:00,496,curing,42.61,44.57,42.95,44.09,25.41,26.36,52.43,54.79,38.26,39.54,8.8,0.15,0.0,0.0,0
2025-01-21 17:00:00,497,curing,42.87,44.36,42.79,43.72,25.47,26.45,52.46,54.73,38.1,39.62,8.78,0.15,0.0,0.0,0
2025-01-21 18:00:00,498,curing,42.58,44.45,42.66,43.85,25.41,26.36,52.38,54.67,38.23,39.59,8.76,0.15,0.0,0.0,0
2025-01-21 19:00:00,499,curing,42.67,44.43,42.79,43.51,25.42,26.42,52.31,54.69,38.15,39.5,8.73,0.15,0.0,0.0,0
2025-01-21 20:00:00,500,curing,43.18,44.34,42.88,43.67,25.44,26.36,52.51,54.73,38.25,39.69,8.69,0.15,0.0,0.0,0
2025-01-21 21:00:00,501,curing,43.09,44.59,42.89,43.63,25.49,26.38,52.55,54.75,38.23,39.66,8.65,0.15,0.0,0.0,0
2025-01-21 22:00:00,502,curing,42.81,44.35,43.17,44.01,25.45,26.26,52.31,54.63,38.29,39.7,8.59,0.15,0.0,0.0,0
2025-01-21 23:00:00,503,curing,42.67,44.18,42.72,43.65,25.43,26.37,52.5,54.82,38.31,39.6,8.54,0.15,0.0,0.0,0
2025-01-22 00:00:00,504,curing,41.31,42.98,41.12,42.06,25.15,26.07,52.39,54.39,37.89,39.27,9.27,0.0,0.0,0.0,1
2025-01-22 01:00:00,505,curing,41.74,42.73,41.21,41.81,25.09,26.05,52.35,54.33,37.92,39.33,8.4,0.15,0.0,0.0,0
2025-01-22 02:00:00,506,curing,42.27,42.92,41.13,41.85,25.17,26.16,52.26,54.2,37.83,39.23,8.33,0.15,0.0,0.0,0
2025-01-22 03:00:00,507,curing,41.92,42.89,41.05,41.89,25.21,26.01,52.22,54.19,38.06,39.28,8.25,0.15,0.0,0.0,0
2025-01-22 04:00:00,508,curing,41.74,42.89,40.86,42.16,25.14,26.04,52.3,54.25,37.76,39.26,8.17,0.15,0.0,0.0,0
2025-01-22 05:00:00,509,curing,41.92,43.42,41.05,41.59,25.14,26.02,52.32,54.28,37.81,39.16,8.08,0.15,0.0,0.0,0
2025-01-22 06:00:00,510,curing,41.56,43.06,40.95,41.69,25.17,26.04,52.31,54.12,37.92,39.28,8.0,0.15,0.0,0.0,0
2025-01-22 07:00:00,511,curing,41.79,43.1,40.83,41.58,25.04,26.12,52.28,54.32,37.91,39.24,8.0,0.15,0.0,0.0,0
2025-01-22 08:00:00,512,curing,41.86,42.73,41.0,41.73,25.18,26.15,52.2,54.39,37.89,39.26,8.0,0.15,0.0,0.0,0
2025-01-22 09:00:00,513,curing,41.82,42.93,40.95,41.78,25.31,26.03,52.33,54.33,37.9,39.3,8.0,0.15,0.0,0.0,0
2025-01-22 10:00:00,514,curing,41.98,43.09,41.24,41.64,25.14,26.03,52.34,54.22,37.7,39.37,8.0,0.15,0.0,0.0,0
2025-01-22 11:00:00,515,curing,41.9,42.87,41.24,41.8,25.14,26.01,52.31,54.21,37.97,39.21,8.0,0.15,0.0,0.0,0
2025-01-22 12:00:00,516,curing,41.96,43.22,40.98,41.57,25.19,26.14,52.31,54.3,37.84,39.25,8.33,0.0,0.0,0.0,1
2025-01-22 13:00:00,517,curing,41.72,42.83,41.09,41.75,25.24,26.13,52.44,54.26,37.95,39.21,8.0,0.15,0.0,0.0,0
2025-01-22 14:00:00,518,curing,42.0,43.0,40.81,42.14,25.2,26.06,52.24,54.31,37.7,39.21,8.0,0.15,0.0,0.0,0
2025-01-22 15:00:00,519,curing,42.13,42.95,41.05,42.0,25.03,25.99,52.41,54.33,37.87,39.23,8.0,0.15,0.0,0.0,0
2025-01-22 16:00:00,520,curing,41.67,43.08,41.21,41.96,25.18,26.0,52.23,54.37,37.81,39.26,8.0,0.15,0.0,0.0,0
2025-01-22 17:00:00,521,curing,41.68,42.94,41.28,41.75,25.29,26.08,52.39,54.18,37.9,39.32,8.0,0.15,0.0,0.0,0
2025-01-22 18:00:00,522,curing,42.08,43.0,41.01,41.65,25.18,26.1,52.4,54.29,37.88,39.3,8.0,0.15,0.0,0.0,0
2025-01-22 19:00:00,523,curing,41.8,43.01,41.32,41.73,25.09,25.96,52.27,54.24,37.88,39.19,8.0,0.15,0.0,0.0,0
2025-01-22 20:00:00,524,curing,42.09,42.92,40.87,41.92,25.16,26.05,52.44,54.27,37.77,39.37,8.0,0.15,0.0,0.0,0
2025-01-22 21:00:00,525,curing,41.76,43.14,40.91,42.08,25.08,26.16,52.34,54.35,37.85,39.35,8.0,0.15,0.0,0.0,0
2025-01-22 22:00:00,526,curing,42.1,43.1,41.26,42.09,25.21,26.06,52.22,54.36,37.84,39.2,8.0,0.15,0.0,0.0,0
2025-01-22 23:00:00,527,curing,41.86,43.04,41.43,42.04,25.1,26.15,52.26,54.4,37.89,39.37,8.0,0.15,0.0,0.0,0
2025-01-23 00:00:00,528,curing,40.38,41.48,39.47,40.22,24.83,25.78,52.06,54.0,37.55,38.99,8.04,0.0,0.0,0.0,1
2025-01-23 01:00:00,529,curing,40.62,41.71,39.38,40.35,24.78,25.69,52.05,53.96,37.49,38.96,8.0,0.15,0.0,0.0,0
2025-01-23 02:00:00,530,curing,40.27,41.52,38.99,40.29,24.8,25.73,51.88,53.95,37.38,39.0,8.0,0.14,0.0,0.0,0
2025-01-23 03:00:00,531,curing,40.17,41.51,39.03,40.31,24.91,25.74,51.95,53.82,37.48,38.97,8.0,0.15,0.0,0.0,0
2025-01-23 04:00:00,532,curing,40.26,41.58,39.41,40.71,24.83,25.7,51.98,54.08,37.67,39.01,8.0,0.15,0.0,0.0,0
2025-01-23 05:00:00,533,curing,40.42,41.87,39.32,40.04,24.8,25.69,51.92,53.94,37.6,38.98,8.0,0.15,0.0,0.0,0
2025-01-23 06:00:00,534,curing,40.06,41.32,39.19,40.31,24.77,25.83,52.17,54.01,37.25,38.94,8.0,0.15,0.0,0.0,0
2025-01-23 07:00:00,535,curing,40.45,41.7,39.4,40.57,24.73,25.69,51.99,54.03,37.48,38.81,8.0,0.15,0.0,0.0,0
2025-01-23 08:00:00,536,curing,40.24,41.22,39.41,40.09,24.76,25.8,51.96,53.86,37.54,39.01,8.0,0.15,0.0,0.0,0
2025-01-23 09:00:00,537,curing,40.54,41.6,39.55,40.24,24.83,25.72,52.07,53.89,37.46,38.94,8.0,0.15,0.0,0.0,0
2025-01-23 10:00:00,538,curing,39.91,41.85,39.41,40.26,24.88,25.75,51.94,54.1,37.44,39.03,8.0,0.14,0.0,0.0,0
2025-01-23 11:00:00,539,curing,40.2,41.65,39.6,40.31,24.8,25.78,52.05,53.99,37.45,39.01,8.0,0.15,0.0,0.0,0
2025-01-23 12:00:00,540,curing,40.04,41.59,39.39,40.07,24.91,25.71,51.82,53.92,37.52,38.94,8.8,0.0,0.0,0.0,1
2025-01-23 13:00:00,541,curing,40.19,41.46,39.36,40.46,24.79,25.78,51.93,53.96,37.39,39.05,8.08,0.15,0.0,0.0,0
2025-01-23 14:00:00,542,curing,40.38,41.57,39.57,40.47,24.81,25.64,52.06,54.06,37.56,38.98,8.17,0.14,0.0,0.0,0
2025-01-23 15:00:00,543,curing,40.31,41.52,39.21,40.44,24.77,25.77,52.1,54.05,37.47,38.98,8.25,0.15,0.0,0.0,0
2025-01-23 16:00:00,544,curing,40.29,41.42,39.88,40.19,24.88,25.61,51.9,53.84,37.41,38.96,8.33,0.15,0.0,0.0,0
2025-01-23 17:00:00,545,curing,40.31,41.51,39.45,40.37,24.94,25.73,51.89,54.11,37.56,39.1,8.4,0.14,0.0,0.0,0
2025-01-23 18:00:00,546,curing,40.38,41.6,39.45,40.19,24.73,25.79,52.02,54.05,37.36,38.91,8.47,0.15,0.0,0.0,0
2025-01-23 19:00:00,547,curing,40.16,41.42,39.48,40.29,24.81,25.78,51.91,53.95,37.43,38.94,8.54,0.15,0.0,0.0,0
2025-01-23 20:00:00,548,curing,40.46,41.41,39.72,40.73,24.89,25.68,51.94,53.86,37.43,38.87,8.59,0.14,0.0,0.0,0
